FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Huron Perth Healthcare Alliance Stratford Ont",187500
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Hydrogen Research Institute Université du Québec Trois-Rivières Que",175186
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Hydrogenics Corporation Mississauga Ont",367482
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Hyteon Inc Laval Que",431400
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Imw Industries Ltd Chilliwack BC",160000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Iogen Corporation Ottawa Ont",105000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Keyano College Fort Mcmurray Alta",110850
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Kingfisher Capital Inc Thornhill Ont",166522
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Lakehead University Thunder Bay Ont",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Loblaw Properties West Inc (Westfair Foods Ltd) Calgary Alta",223198
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Loblaws Properties Limited Toronto Ont",100000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","London Hospital Linen Service Inc London Ont",161906
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Manitoba Eco-Network Winnipeg Man",121137
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Manitoba Hydro Winnipeg Man",170998
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Marine Exhaust Solutions Inc Charlottetown PEI",163000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Mcdonald's Restaurants of Canada Limited Toronto Ont",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Menova Engineering Ottawa Ont",262897
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Minister of Finance Province of New Brunswick Fredericton NB",122628
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Motor Carrier Passenger Council of Canada Thornhill Ont",202000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Municipal Waste Integration Ayr Ont",149172
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","National Biodiesel Board Jefferson City Mo USA",248355
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Netistix Technologies Corp Kanata Ont",255000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","New Brunswick Home Builders Association Fredericton NB",167000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","New Brunswick Lung Association Fredericton NB",17802200
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Nexterra Energy Corp Vancouver BC",311574
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Nova Scotia Home Builders' Association Halifax NS",244587
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Office of Energy Conservations/SaSaskatchewan Research Council Regina Sask",160000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Ontario Soil and Crop Improvement Association Guelph Ont",110339
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Ont Power Generation Pickering Ont",158486
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Ottawa Carleton District School Board Ottawa Ont",101464
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Ouranos Inc Montreal Que",200193
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Paprican Pointe-Claire Que",229581
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Peace Country Health (Pch) Grand Prairie Alta",250000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Peel District School Board Mississauga Ont",355293
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Powertech Labs Inc Surrey BC",132000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Process Simulations Ltd Vancouver BC",129000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Proprietes Provigo Limitee Toronto Ont",360000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Province of Manitoba Fleet Vehicle Agency Winnipeg Man",121292
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Province of Nova Scotia Minister of Finance Halifax NS",120000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Province of Nova Scotia Transportation & Public Works Halifax NS",120000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Purolator Courier Mississauga Ont",266469
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Regina Qu'Appelle Health Region Regina Sask",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Regional Municipality of Peel Brampton Ont",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Reitmans (Canada) Ltd Montreal Que",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Rigmaster Power Corporation Toronto Ont",295000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Road Safety Educator's Ass Kinburn Ont",155400
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Rubber Association of Canada Mississauga Ont",190000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","SOE Systèmes D'Optimisation Énergétique Inc St-Mathieu-de-Beloeil Que",383620
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Sacre-Davey Innovations Inc North Vancouver BC",272647
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","SaSask Rivers School Div #119 Prince Albert Sask",181395
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","SaSaskatchewan Home Builders Association Inc Regina Sask",123000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","SaSaskatchewan Research Council Saskatoon Sask",533719
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","SaSaskatoon Public School Division No 13 Saskatoon Sask",104352
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","SaSaskenergy Incorporated Regina Sask",565000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","School District No 36 Surrey BC Surrey BC",187500
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Second Placement Inc Montreal Que",179831
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Simon Fraser University Burnaby BC",448000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Sirex Engineering (1114886 Onttario Ltd) Bolton Ont",322249
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Sobeys Stellarton NS",594872
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Société Zoologique de Granby Inc Granby Que",120000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Sport Chek International 2000 Ltd Calgary Alta",193080
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Sun Select Produce Limited Partnership Aldergrove BC",160000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Synodon Inc Edmonton Alta",283348
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Teleflex Canada Limited Partnership Richmond BC",1747038
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Terasen Gas (Vancouver Island) Inc Financial Accounting Surrey BC",392732
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","The City of Winnipeg Winnipeg Man",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","The Great Atlantic and Pacific Co of Canada Ltd Toronto Ont",120000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","The Hudson's Bay Co Toronto Ont",187500
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","The Ottawa Hospital Ottawa Ont",551456
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","The Town of Okotoks Okotoks Alta",900000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Tisec Inc St Laurent Que",287058
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Toronto Atmospheric Fund Foundation Toronto Ont",177555
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Université du Québec à Trois-Rivières Trois-Rivières Que",249600
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Université Laval Quebec Que",155260
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Université Laval Ste-Foy Que",150000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","University of Alberta Edmonton Alta",153833
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","University of Calgary Calgary Alta",100000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","University of Ontario Institute of Technology Oshawa Ont",180000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","University of Saskatchewan Research Services Saskatoon Sask",187023
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","University of Toronto Office of Research Services Toronto Ont",360220
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","University of Victoria Victoria BC",100000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","University of Waterloo Director of Maintenance Waterloo Ont",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Webasto Products North America Inc Fenton Mi USA",2109972
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Westport Research Inc Vancouver BC",250000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","York Region District School Board Newmarket Ont",190000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Yukon Development Corp Whitehorse YT",200000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Zehrmart Inc Cambridge Ont",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of energy efficiency and alternative energy programs","Zeller's Limited Ottawa Ont",125000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Alberta Pacific Forest Industries Inc Boyle Alta",134347
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Carleton-Victoria Wood Producers Florenceville NB",153216
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Envirothon BC Vancouver BC",113762
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Fonds Forestier du Ministère Ress Naturelles et de La Faune Quebec Que",411661
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Madawaska Forest Products Marketing Board Edmundston NB",149211
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Newfoundland & Labrador Forestry Training Association Corner Brook NL",394470
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","North Shore Forest Products Marketing Board Bathurst NB",137027
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Poplar Council of Canada Edmonton Alta",131270
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Trees Ontario Foundation Toronto Ont",1543178
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","University of British Columbia Industry Liaison office Vancouver BC",191000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contributions in support of Forest 2020/Green Cover","Upper Lakes Environmental Research Network Sault Ste Marie Ont",121939
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contribution to Forintek Canada Corporation","Forintek Canada Corp Vancouver BC",3257700
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contribution to the First Nations forestry program","Confederacy of Mainland Mi'Kmaq Truro NS",201800
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Forest Engineering Research Institute of Canada","Feric Pointe Claire Que",1945000
2005/2006,"NATURAL RESOURCES","NATURAL RESOURCES","Contribution to the National Community Tree Foundation","Tree Canada Ottawa Ont",700000
2005/2006,"NATURAL RESOURCES","Canadian Nuclear Safety Commission","Contributions will be issued to encourage the research, development, management and promotion of activities that will contribute to the Canadian Nuclear Safety Commission Research and support program objectives, and to aid in the development of nuclear standards","International Atomic Energy Agency (IAEA) Vienna Austria",134002
2005/2006,PARLIAMENT,"House of Commons","Grants to parliamentary and procedural associations","Canadian Branch of the Commonwealth Parliamentary Association Ottawa Ont",168787
2005/2006,PARLIAMENT,"House of Commons","Grants to parliamentary and procedural associations","Canadian Group Inter-Parliamentary Union Ottawa Ont",217461
2005/2006,PARLIAMENT,"House of Commons","Grants to parliamentary and procedural associations","Canadian NATO Parliamentary Association Ottawa Ont",174790
2005/2006,PARLIAMENT,"House of Commons","Grants to parliamentary and procedural associations","Organization on Security and Co-operation in Europe Ottawa Ont",132581
2005/2006,"PRIVY COUNCIL","PRIVY COUNCIL","Contributions related to the Commission of Inquiry into the Actions of Canadian Officials in relation to Maher Arar","Maher Arar Ottawa Ont",483837
2005/2006,"PRIVY COUNCIL","PRIVY COUNCIL","Contributions related to the Commission of Inquiry into the Sponsorship Program and Advertising Activities","Liberal Party of Canada Ottawa Ont",122447
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Quarterly allowance to eligible political parties (new political financing provision under the Canada Elections Act)","Bloc Québécois Montreal Que",3078832
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Quarterly allowance to eligible political parties (new political financing provision under the Canada Elections Act)","Conservative Party of Canada Ottawa Ont",7364582
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Quarterly allowance to eligible political parties (new political financing provision under the Canada Elections Act)","Green Party of Canada Ottawa Ont",1066745
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Quarterly allowance to eligible political parties (new political financing provision under the Canada Elections Act)","Liberal Party of Canada Ottawa Ont",9128748
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Quarterly allowance to eligible political parties (new political financing provision under the Canada Elections Act)","New Democratic Party Ottawa Ont",3897498
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Reimbursement of election expenses of the 39th general elections, to eligible political parties and candidates","Bloc Québécois Montreal Que",2295547
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Reimbursement of election expenses of the 39th general elections, to eligible political parties and candidates","Conservative Party of Canada Ottawa Ont",8978290
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Reimbursement of election expenses of the 39th general elections, to eligible political parties and candidates","Green Party of Canada Ottawa Ont",913914
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Reimbursement of election expenses of the 39th general elections, to eligible political parties and candidates","Liberal Party of Canada Ottawa Ont",8956357
2005/2006,"PRIVY COUNCIL","Chief Electoral Officer","Reimbursement of election expenses of the 39th general elections, to eligible political parties and candidates","New Democratic Party Ottawa Ont",6854354
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Advice to the Minister regarding ministerial direction to the agencies, porfolio management and national policy leadership","Association des services de rehabilitation sociale du Québec Montreal Que",108707
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Advice to the Minister regarding ministerial direction to the agencies, porfolio management and national policy leadership","Canadian Association of Elizabeth Fry Societies Ottawa Ont",451807
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Advice to the Minister regarding ministerial direction to the agencies, porfolio management and national policy leadership","Canadian Criminal Justice Association Ottawa Ont",200013
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Advice to the Minister regarding ministerial direction to the agencies, porfolio management and national policy leadership","Canadian Training Institute Toronto Ont",109472
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Advice to the Minister regarding ministerial direction to the agencies, porfolio management and national policy leadership","John Howard Society of Canada Kingston Ont",509795
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Emergency Management and National Security Joint Infrastructure Independencies Research Program and Fellowships Program in Honour of Stuart Nesbitt White","Natural Sciences & Engineering Research Council Ottawa Ont",500000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Atlantic Centre of Excellence for Women's Health Halifax NS",240000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Boscoville 2000 Montreal Que",189484
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Boundary Family and Individual Services Society Grand Forks BC",109667
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","British Columbia Crime Prevention Association",291950
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Canadian Centre on Substance Abuse Ottawa Ont",125000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Canadian Child Care Foundation Ottawa Ont",100000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Centre hospitalier universitaire Montreal Que",105000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Community Action Resource Centre Toronto Ont",100000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Family Services of Greater Vancouver BC",100000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Institut national de santé publique Beauport Que",406035
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Muriel McQueen Ferusson Centre for Family Violence Research Fredericton NB",117765
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Séjournelle (La) Maison d'aide et d'hébergement pour femmes victimes de violence conjugale Shawinigan Que",161659
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Social and Entreprise Development innovations North York Ont",100000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","The Community Education Network for Southwestern NF Inc Stephenville NL",100121
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","Trinity Theatre Toronto Ont",100000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Grants in support of the Safer Communities Initiative","York University Toronto Ont",100000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Policing, Law Enforcement and Interroperability","Child Find Winnipeg Man",770242
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Policing, Law Enforcement and Interroperability","Inter-American Drug Abuse Control Commission (CICAD) Washington DC USA",100000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Policing, Law Enforcement and Interroperability","Mohawk Council of Akwesasne Cornwall Ont",951392
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Alberta Minister of Finance Edmonton Alta",149500
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Anishinabek Police Governing Authority Garden River Ont",4797022
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Assembly of Manitoba Chiefs Winnipeg Man",2209008
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Blood Tribe Police Service Standoff Alta",1953567
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","City of Fredericton NB",136000
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Conseil de bande de Betsiamites Que",526240
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Conseil de bande des Innus de Ekuanitshit Sept-Îles Que",158778
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Conseil de bande des Montagnais de Natashquan Que",219440
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Conseil de bande des Montagnais de Unamen Shipu Sept-Îles Que",284840
2005/2006,"PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","PUBLIC SAFETY AND EMERGENCY PREPAREDNESS","Community Safety and Partnerships Payments to the provinces, territories, municipalities, Indian band councils and recognized authorities representing Indians on-reserve, Indian communities on Crown land and Inuit communities for the First Nations policing program","Conseil de bande des Montagnais d'Essipit Les Escoumins Que",120640
