FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Lheidli T'Enneh Prince George BC",264116
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Liard First Nation Watson Lake YT",3112540
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Listuguj Mi'Gmaq Government Listuguj (Restigouche) Que",6719498
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Little Black River Band O'Hanley Man",1462384
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Little Grand Rapids Band Little Grand Rapids Man",2500217
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Little Pine Band Paynton Sask",1936167
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Little Red River Cree Nation John d'Or Prairie Alta",13164920
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Little Saskatchewan Band Gypsumville Man",1315134
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Little Shuswap Lake Indian Band Chase BC",607764
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Long Lake # 58 First Nation Longlac Ont",386250
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Long Plain Band Portage la Prairie Man",3523316
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Long Point First Nation Winneway River Que",1085206
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Louis Bull Band Hobbema Alta",3858661
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Lower Kootenay Indian Band Creston BC",318603
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Lower Nicola Indian Band Merritt BC",1894172
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Lower Similkameen Band Keremeos BC",637570
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Lubicon Lake Band Peace River Alta",741925
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Lytton Indian Band Lytton BC",2260252
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Madawaska Maliseet First Nation Madawaska Maliseet First Nation NB",213851
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Makwa Sahgaiehcan First Nation Band Loon Lake Sask",2976131
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Malahat First Nation Mill Bay BC",276244
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Manto Sipi Cree Nation God's River Man",1805684
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Marten Falls First Nation Nakina Ont",242800
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Maskwacis Employment Center Society Hobbema Alta",322000
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mathias Colomb Band Pukatawagan Man",5855398
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","M'Chigeeng First Nation M'Chigeeng Ont",459408
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mcleod Lake Indian Band Mcleod Lake BC",559650
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Membertou Band Council Membertou NS",4081013
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Metepenagiag Mi'Kmaq Nation Metepenagiag Mi'Kmaq Nation NB",2592642
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Metlakatla Indian Band Prince Rupert BC",510160
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Miawpukek Band Conne River NL",267600
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Micmacs of Gesgapegiag Maria Que",1887715
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mikisew Cree First Nation Band Fort Chipewyan Alta",1380965
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mi'Kmaq Confederacy of PEI Inc Summerside PEI",217585
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mi'Kmaq Families & Children's Shubenacadie NS",12015810
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Millbrook Band Council Truro NS",3310624
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Minister of Finance BC Vancouver BC",27819529
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Minister of Finance Edmonton Alta",33421604
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Ministry of Community and Social Services Toronto Ont",197809350
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mishkeegogamang First Nation Osnaburgh Ont",733240
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mississaugas of the New Credit First Nation Hagersville Ont",215580
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mistawasis Band Leask Sask",1913512
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","MLTC Child & Family Services Inc Meadow Lake Sask",5545528
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","MLTC Program Services Inc Meadow Lake Sask",8232911
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mohawks Council of Akwesasne Cornwall Ont",9655439
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mohawks of KahnawaKe Kahnawake Que",16435791
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mohawks of Kanesatake Kanesatake Que",1823332
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mohawks of The Bay of Quinte Tyendinaga Mohawk Territory Ont",339501
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Montana Band Hobbema Alta",2271882
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Montreal Lake Band Montreal Lake Sask",5631643
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Montreal Lake Child and Family Agency Inc Montreal Lake Sask",3779141
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Moose Cree First Nation Moose Factory Ont",1181029
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Moosomin Band Cochin Sask",2526739
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Moricetown Indian Band Smithers BC",893985
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mosakahiken Cree Nation Moose Lake Man",2302997
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mosquito-Grizzly Bear's Head Band Regina Sask",1936436
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mount Currie Indian Band Mount Currie BC",1850429
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Munsee-Delaware First Nation Muncey Ont",326720
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Muscowpetung Band Fort Qu'Appelle Sask",704949
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Mushuau Innu Council Labrador NL",244614
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Muskeg Lake Band Marcelin Sask",764023
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Muskoday First Nation Band Muskoday Sask",1039249
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Muskowekwan Band Lestock Sask",1305834
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Muskrat Dam Lake First Nation Muskrat Dam Ont",205681
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Musqueam Indian Band Vancouver BC",929583
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nadleh Whut'En Indian Band Fort Fraser BC",325150
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Naicatchewenin First Nation Devlin Ont",126600
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nak'Azdli Indian Band Fort St James BC",1307081
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Namgis First Nation Band Alert Bay BC",1422585
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nanoose First Nation Band Lantzville BC",349101
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Naotkamegwanning Pawitik Ont",736139
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Naskapi Nation of Kawawachikamach Kawawachikamach Que",840719
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nation Huronne Wendat Wendake Que",1820618
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","National Aboriginal Circle Against Family Violence Ottawa Ont",370000
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nazko Indian Band Quesnel BC",452600
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nee-Tahi-Buhn Indian Band Burns Lake BC",124173
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nekaneet Band Maple Creek Sask",468686
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Neskantaga First Nation Lansdowne House Ont",110146
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Neskonlith Indian Band Chase BC",698237
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nezul Be Hunuyeh Child and Family Services Society Fort St James BC",463288
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nicapanak Centre Child and Family Services Inc Pakwaw Lake Sask",3378846
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nicomen Indian Band Lytton BC",181173
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nil/Tuo Child and Family Services Society Saanichton BC",1071274
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nipissing First Nation Garden Village Ont",242315
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nishnawbe Aski Nation Thunder Bay Ont",387500
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nisichawayasihk Cree Nation Family and Community Wellness Centre Inc Nelson House Man",4192253
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nisichawayasihk Cree Nation Nelson House Man",6829257
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nlha'7 Kapmx Child and Family Services Society Lytton BC",1393981
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nooaitch Indian Band Merritt BC",262936
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","North Caribou Lake First Nation Weagamow Ont",462618
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","North Peace Tribal Council High Level Alta",8713289
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","North Shore Tribal Council Cutler Ont",2370884
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","North Spirit Lake First Nation North Spirit Lake Ont",501363
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","North Thompson Indian Band Kamloops BC",461965
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","North-East Early Childhood Intervention Program Tisdale Sask",285600
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Northlands Band Lac Brochet Man",2254713
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Northwest Angle # 37 First Nation Sioux Narrows Ont",113181
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Northwest Inter-Nation Family and Community Service Terrace BC",1456978
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Norway House Cree Nation Norway House Man",11825334
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","N'Quatqua Indian Band d'Arcy BC",286189
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nunavik Regional Board of Health and Social Services Kuujjuak Que",194944
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nuu-Chah-Nulth Tribal Counc Port Alberni BC",9694743
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Nuxalk Nation Band Bella Coola BC",2550529
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Ocean Man Band Stoughton Sask",419337
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Ochapowace Band Regina Sask",1145943
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","O-Chi-Chak-Ko-Sipi First Nation Crane River Man",888618
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","O'Chiese Band Rocky Mountain House Alta",2400619
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Ochiichagwe'Babigo'Ining First Nation Kenora Ont",195378
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Odanak Odanak Que",649160
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Ojibways of Ontigaming First Nation Nestor Falls Ont",227696
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Ojibways of the Pic River First Nation Heron Bay Ont",175870
2008/2009,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development","Okanagan Indian Band Vernon BC",1581428
