FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins de Gentilly Bécancour Que",118381
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins de Grand-Mère Grand-Mère Que",218718
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins de Joliette Joliette Que",286740
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins De La Sarre La Sarre Que",100405
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins de L'Assomption et de Saint-Georges (Beauce) St-Georges Que",330353
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins De Saint-Sylvère St-Sylvère Que",137619
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins de Victoriaville Victoriaville Que",108932
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins Du Centre-Ville De Québec Quebec Que",195702
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins Du Lac Des Nations de Sherbrooke Sherbrooke Que",153198
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins Du Suroit-Sud Huntingdon Que",128498
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins Dummondville Drummondville Que",118754
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins Dusablé St-Barthelemy Que",116648
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins Les Boulevards Trois-Rivières Que",154625
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins Ste-Madeleine (La) Cap-de-la-Madeleine Que",170823
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins St-Rédempteur Saint-Rédempteur Que",103333
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Desjardins Terrebonne Terrebonne Que",137856
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","CP Saint-Stanislas de Montréal Montreal Que",164677
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","Financement d'équipement GE Capital Canada Inc Montreal Que",372653
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Liabilities under the Canada Small Business Financing Act","Newcourt Financial Ltd Burlington Ont",425341
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Centre Cinéma Impérial inc Montreal Que",192000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Centre d'Arts Orford Orford Que",377000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Club Skinouk Gatineau Que",103000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Com Int Loisirs de W/G/N Gracefield Que",109065
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Comité de Promotion Ind de la Zone de Richmond Richmond Que",133000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Comm Scol du Chemin-du-Roy Cap-de-la-Madeleine Que",880000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Comté de Landrienne Landrienne Que",167147
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Comté de Lochaber-Partie-Ouest Lochaber-Partie-Ouest Que",153000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Comté de Ripon Ripon Que",123093
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Comté de Saint-Valérien-de-Milton Saint-Valérien-de-Milton Que",244103
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Comté de Sutton Comté de Sutton Que",102114
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Comté d'Ham-Nord Ham-Nord Que",158000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Corp du Parc Rivière Batiscan Saint-Narcisse Que",142490
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Corp dév St-Lambert-de-Lauzon Saint-Lambert-de-Lauzon Que",289000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Corporation Mainbourg Montreal Que",804009
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Immeuble multiservice Chenaux Sainte-Geneviève-de-Batiscan Que",148708
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","La Haute-Côte-Nord (MRC) Les Escoumins (M) Que",312000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","La Tuque (La Bostonnais) La Bostonnais Que",333333
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Les Îles-de-la-Madeleine Cap-aux-Meules Que",267000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Métabetchouan Lac-à-la-Croix Métabetchouan Lac-à-la-Croix Que",287000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Ministère des finances du Qc Montreal Que",650919
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Ministère des Transports Quebec Que",259564
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Montréal (Kirkland) Kirkland Que",479345
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","MRC de la Nouvelle-Beauce Sainte-Marie Que",188000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Armagh Armagh Que",244570
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Baie-James Baie-James Que",699329
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Béarn Béarn Que",119248
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Boischatel Boischatel Que",375000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Chertsey Chertsey Que",276000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Dupuy Dupuy Que",186970
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Mandeville Mandeville Que",283158
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Notre-Dame-des-Bois Notre-Dame-des-Bois Que",220000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Adrien Saint-Adrien Que",104944
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Amable Saint-Amable Que",973000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Apollinaire Saint-Apollinaire Que",277000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Aubert Saint-Aubert Que",199135
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Benoît-Labre Saint-Benoît-Labre Que",334000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Sainte-Gertrude-Manneville Sainte-Gertrude-Manneville Que",165051
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Sainte-Hedwidge Sainte-Hedwidge Que",138569
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Sainte-Marthe Sainte-Marthe Que",105000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Georges-de-Windsor Saint-Georges-de-Windsor Que",332000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Henri Saint-Henri Que",201190
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Ludger-de-Milot Saint-Ludger-de-Milot Que",333333
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Prime Saint-Prime Que",258707
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Saint-Sylvère Saint-Sylvère Que",316828
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de Sayabec Sayabec Que",375000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité de St-Édouard-de-Maskinongé Saint-Édouard-de-Maskinongé Que",101481
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Municipalité d'Irlande Irlande Que",254000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Paroisse de Brébeuf Brébeuf Que",120320
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Paroisse de Notre-Dame-des-Pins Notre-Dame-des-Pins Que",204000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Paroisse de Ragueneau Ragueneau Que",144333
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Paroisse de Saint-Alexis-des-Monts Saint-Alexis-des-Monts Que",352967
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Paroisse de Saint-Alphonse Saint-Alphonse Que",279000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Paroisse de Sainte-Anne-de-Sorel Sainte-Anne-de-Sorel Que",375000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Paroisse de Saint-Jean-Baptiste Saint-Jean-Baptiste Que",221000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Paroisse de Saint-Liguori Saint-Liguori Que",284259
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Quartier International de Mtl Montreal Que",1344000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Régie interm trait mat rés Mont-Joli Que",199000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Regr Org Comm Rivières Bedford (V) Que",120000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Rimouski (Ste-Odile-sur-Rimouski) Rimouski Que",155436
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Saguenay (Chicoutimi) Chicoutimi Que",1792945
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Saint-Jean-sur-Richelieu (Saint-Jean-Iberville) Saint-Jean-sur-Richelieu Que",1609000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Saint-Luc-de-Bellechasse Saint-Luc-de-Bellechasse Que",128857
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Séminaire Saint-François Saint-Augustin-de-Desmaures Que",589057
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Shawinigan (Lac-à-la-Tortue) Lac-à-la-Tortue Que",128870
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Soc Transport Comm urb Mtl Montreal Que",26270000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Ste-Germaine-du-Lac-Etchemin Sainte-Germaine-du-Lac-Etchemin Que",103000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Village de Kangiqsualujjuaq Kangiqsualujjuaq Que",197706
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Amqui Amqui Que",448578
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Asbestos Asbestos Que",307000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Forestville Forestville Que",327822
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Fossambault-sur-Le-Lac Fossambault-sur-le-Lac Que",148000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Assomption Assomption Que",367335
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Laurierville Laurierville Que",182666
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Laval Laval Que",723168
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Longueuil Longueuil Que",1220000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Mont-Joli Mont-Joli Que",315000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Montreal Montreal Que",7042806
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Neuville Neuville Que",1130000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Percé Percé Que",212867
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Pierreville Pierreville Que",110266
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Pont-Rouge Pont-Rouge Que",519999
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Port-Cartier Port-Cartier Que",140000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Richelieu Richelieu Que",143000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Rouyn-Noranda Rouyn-Noranda Que",222035
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Sainte-Adèle Sainte-Adèle Que",247000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Sainte-Julie Sainte-Julie Que",149000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Sainte-Marguerite-Estérel Sainte-Marguerite-du-Lac-Masson Que",352058
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Saint-Hyacinthe Saint-Hyacinthe Que",322000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Salaberry-de-Valleyfield Salaberry-de-Valleyfield Que",290000
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Senneterre Senneterre Que",333333
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Sherbrooke Sherbrooke Que",176273
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Stukely-Sud Stukely-Sud Que",191437
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","City of Terrebonne Terrebonne Que",396661
2003/2004,INDUSTRY,"Economic Development Agency of Canada for the Regions of Quebec","Contributions to the province of Quebec under the Infrastructure Canada program","Y des Femmes de Montréal Montreal Que",1153714
2003/2004,INDUSTRY,"National Research Council of Canada","Grants to International affiliations","Bureau international des poids et mesures Paris France",560214
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","3943593 Canada Inc Ottawa Ont",110814
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","400281 BC Ltd Vancouver BC",217201
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","4Eversprots Inc Sydney NS",185077
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","9G Wireless Inc Kitchener Ont",121426
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","AGS Taron Technologies Inc Boucherville Que",172284
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","AOG Air Support Inc Kelowna BC",176463
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","ABM Systems Limited Dartmouth NS",134842
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Acadian Seaplants Limited Dartmouth NS",102189
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","ADGA Group Ottawa Ont",129552
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Advanced Measurement & Analysis Mississauga Ont",123000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Agrisoma Biosciences Inc Burnaby BC",100000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Algolith Inc Saint-Laurent Que",224000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Algonquin Automotive Huntsville Ont",250000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Angstrom Power Inc North Vancouver BC",120000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Anyware Group Inc Saint-John NB",187321
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","ARC Pharmaceuticals Inc Vancouver BC",129990
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Atlantech Engineering & Associates Charlottetown PEI",125725
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Automatisation Corfin Canada Inc Chambly Que",170000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Avance Pharma Inc Laval Que",191750
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Bamfield Huu Ay Aht Community Bamfield BC",103696
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Belair Networks Inc Kanata Ont",150000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Biogenie SRDC Inc Ste-Foy Que",105000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Biomatera Inc Jonquière Que",210000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Bioriginal Food & Science Corp Saskatoon Sask",190377
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Blast Radius Inc Vancouver BC",103208
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Breken Technologies Group Inc Peterborough Ont",100000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Brightwell Technologies Inc Ottawa Ont",329140
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","BTI Photonic Systems Inc Ottawa Ont",163000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Business Technology Consulting Ltd Charlottetown PEI",303467
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Can-K Artificial Lift Systems Inc Edmonton Alta",195000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Canadian Advanced Inc Edmonton Alta",102600
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Carbopur Technologies Inc Montreal Que",103348
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Cartenav Solutions Incorporated Halifax NS",159637
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Cathexis Innovations Inc St John's NL",228706
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Chipworks Inc Ottawa Ont",175000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Colmatec Inc Laval Que",112194
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Conseil Régional de Développement Rouyn-Noranda Que",145000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Consilient Technologies Corp St John's NL",115095
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Custom House Currency Exchange Ltd Victoria BC",100000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Defense Ultra Electronics Canada Inc St-Laurent Que",212000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Dermond Inc Rouyn-Noranda Que",282000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Dialexia Communications Inc Dollard-des-Ormeaux Que",121000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Dovico Enterprises Inc Dieppe NB",126776
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Dynagen Technologies Incorporated Sydney NS",100339
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Eban Commerce Inc Toronto Ont",127561
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Ellipsis Biotherapeutics Corp Toronto Ont",126341
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Elliptic Semiconductor Inc Kanata Ont",150471
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","EMD Technologies Inc Saint-Eustache Que",200000
2003/2004,INDUSTRY,"National Research Council of Canada","Contributions to Canadian firms to develop, adapt and exploit technology","Emscan Corporations Calgary Alta",100136
